Place.id,strata_id,Location.name.in.English,Location.name.in.Arabic,Latitude,Longitude,COD_Subdistrict,district_mcna,governorate_mcna,SumDist,proba,num_households,num_surveys,pop_group,pop_group_dist
23741,Shaqlawa,Safeen,????,36.4035677,44.3126218,Khoshnaw,shaqlawa,erbil,852,0.083333333,71,18,idp_out_camp,idp_out_camp_shaqlawa
23742,Shaqlawa,Shahedan,??????,36.4075659,44.3186095,Khoshnaw,shaqlawa,erbil,852,0.15258216,130,12,idp_out_camp,idp_out_camp_shaqlawa
26060,Kerbela,Al Ameshea 2,???????? 2,32.65803488,44.05852714,Al-Hassainya,kerbela,kerbala,2208,0.015851449,35,6,idp_out_camp,idp_out_camp_kerbela
14167,Kerbela,Al-Abrahmeiah (Al hafed),??????????? (??????),32.66017843,44.14028872,Al-Hassainya,kerbela,kerbala,2208,0.028532609,63,6,idp_out_camp,idp_out_camp_kerbela
24285,Kerbela,Al-Safiya 2,??????? 2,32.65702365,44.0509545,Al-Hassainya,kerbela,kerbala,2208,0.211956522,468,30,idp_out_camp,idp_out_camp_kerbela
14037,Kerbela,Al-zabaylah,???????? ,32.60069416,44.1040392,Al-Hassainya,kerbela,kerbala,2208,0.027173913,60,6,idp_out_camp,idp_out_camp_kerbela
32057,Kerbela,Abu Tharr complex,???? ??? ??,32.54620523,44.08923593,Markaz Kerbela,kerbela,kerbala,2208,0.022644928,50,6,idp_out_camp,idp_out_camp_kerbela
25061,Kerbela,Al Hurr Al Sager,???? ??????,32.6524887,43.9948325,Markaz Kerbela,kerbela,kerbala,2208,0.020833333,46,6,idp_out_camp,idp_out_camp_kerbela
14324,Kerbela,Al Muamnen(Elegal),????? ????????,32.64302658,43.9779922,Markaz Kerbela,kerbela,kerbala,2208,0.004528986,10,6,idp_out_camp,idp_out_camp_kerbela
25262,Kerbela,Al Zohor,??????,32.59325,44.05294,Markaz Kerbela,kerbela,kerbala,2208,0.007246377,16,12,idp_out_camp,idp_out_camp_kerbela
27265,Kerbela,Shuihadaa Al Amam Ali,????? ?????? ??? 2,32.5719858,44.0210812,Markaz Kerbela,kerbela,kerbala,2208,0.004528986,10,6,idp_out_camp,idp_out_camp_kerbela
25780,Kerbela,Hay Al-Naser14,?? ?????14,32.5771676,44.00587049,Markaz Kerbela,kerbela,kerbala,2208,0.002717391,6,6,idp_out_camp,idp_out_camp_kerbela
25358,Kerbela,Al Salam-1,??????1,32.5876564,44.00071746,Markaz Kerbela,kerbela,kerbala,2208,0.004076087,9,6,idp_out_camp,idp_out_camp_kerbela
24137,Kerbela,Maitham Al Tammar,???? ?????? ,32.6180031,44.04344232,Markaz Kerbela,kerbela,kerbala,2208,0.012681159,28,6,idp_out_camp,idp_out_camp_kerbela
25869,Daquq,Hay Shoraw-1,?????? 1 ?????,35.07323983,44.50280738,Markaz Daquq,daquq,kirkuk,861,0.037166086,32,6,idp_out_camp,idp_out_camp_daquq
25739,Daquq,Laylan-Bash Bulaq village,???? ??? ?????,35.25255176,44.39470309,Markaz Daquq,daquq,kirkuk,861,0.139372822,120,12,idp_out_camp,idp_out_camp_daquq
14786,Daquq,Fareeq Awa,?? ???? ???,35.13463604,44.43721897,Markaz Daquq,daquq,kirkuk,861,0.075493612,65,6,idp_out_camp,idp_out_camp_daquq
33476,Daquq,Hay Al-Salam ( Daquq ),?? ?????? ( ????? ),35.15292917,44.44352438,Markaz Daquq,daquq,kirkuk,861,0.174216028,150,30,idp_out_camp,idp_out_camp_daquq
15110,Daquq,Hay Klisa 1,?? ????? 1,35.1603029,44.4443694,Markaz Daquq,daquq,kirkuk,861,0.116144019,100,6,idp_out_camp,idp_out_camp_daquq
21483,Daquq,Hay Nawroz ( Daquq),?? ????? ( ????? ),35.13885842,44.4397158,Markaz Daquq,daquq,kirkuk,861,0.099883856,86,6,idp_out_camp,idp_out_camp_daquq
21453,Daquq,Hay Ashti,?? ????,35.14922041,44.44050858,Markaz Daquq,daquq,kirkuk,861,0.132404181,114,18,idp_out_camp,idp_out_camp_daquq
33477,Daquq,Hay Runaki / Daquq,?? ?????? \ ?????,35.14833029,44.45463889,Markaz Daquq,daquq,kirkuk,861,0.104529617,90,12,idp_out_camp,idp_out_camp_daquq
14960,Daquq,Taza-Omer Bin Khattab,???? ??? ?? ??????,35.23892701,44.38953719,Markaz Daquq,daquq,kirkuk,861,0.098722416,85,12,idp_out_camp,idp_out_camp_daquq
14375,Dibis,Altun Kupri Center,???? ????? ????? ?????,35.75626625,44.13871317,Altun Qupri,dibis,kirkuk,348,0.08045977,28,5,idp_out_camp,idp_out_camp_dibis
15449,Dibis,Bajwan,???? ??????,35.54110409,44.28188016,Altun Qupri,dibis,kirkuk,348,0.316091954,110,22,idp_out_camp,idp_out_camp_dibis
15674,Dibis,Hay Al-Shuhadaa,?? ???????,35.6705349,44.06921792,Markaz Dibis,dibis,kirkuk,348,0.215517241,75,19,idp_out_camp,idp_out_camp_dibis
24632,Dibis,Hay Al Muaasker,?? ???????,35.66729671,44.0748884,Markaz Dibis,dibis,kirkuk,348,0.158045977,55,13,idp_out_camp,idp_out_camp_dibis
24631,Dibis,Hay Al Tanak,?? ?????,35.6605481,44.08992829,Markaz Dibis,dibis,kirkuk,348,0.229885057,80,6,idp_out_camp,idp_out_camp_dibis
21016,Kirkuk,Hay Al Nassir,?? ?????,35.42784533,44.4071896,Markaz Kirkuk,kirkuk,kirkuk,13629,0.030816641,420,6,idp_out_camp,idp_out_camp_kirkuk
31729,Kirkuk,Hay Al-Askary 2,?? ??????? 2,35.4061092,44.41361086,Markaz Kirkuk,kirkuk,kirkuk,13629,0.031550371,430,6,idp_out_camp,idp_out_camp_kirkuk
15550,Kirkuk,Hay Al-Urooba,?? ???????,35.4296511,44.39183605,Markaz Kirkuk,kirkuk,kirkuk,13629,0.042482941,579,6,idp_out_camp,idp_out_camp_kirkuk
31726,Kirkuk,Al-Qadisssiya(Rabareen) first,?? ?????????-??????-(???????? ?????) ???,35.41471699,44.41914669,Markaz Kirkuk,kirkuk,kirkuk,13629,0.029716047,405,18,idp_out_camp,idp_out_camp_kirkuk
31728,Kirkuk,Hay Al-Askary 1,?? ??????? 1,35.40713495,44.40463988,Markaz Kirkuk,kirkuk,kirkuk,13629,0.035952748,490,6,idp_out_camp,idp_out_camp_kirkuk
24084,Kirkuk,Al Tadamon(Hawkari),?? ???????-???????-,35.41012372,44.38730494,Markaz Kirkuk,kirkuk,kirkuk,13629,0.066035659,900,18,idp_out_camp,idp_out_camp_kirkuk
22296,Kirkuk,Hay Al Jamia-Mahalla 622,?? ???????-622,35.40793818,44.32673626,Taza Khormato,kirkuk,kirkuk,13629,0.165822878,2260,36,idp_out_camp,idp_out_camp_kirkuk
24453,Kirkuk,Al Takhi Village,???? ????,35.37670134,44.34932099,Taza Khormato,kirkuk,kirkuk,13629,0.024213075,330,6,idp_out_camp,idp_out_camp_kirkuk
15648,Kirkuk,Al-Sayada Complex,???? ???????,35.3806587,44.33244497,Taza Khormato,kirkuk,kirkuk,13629,0.020177563,275,6,idp_out_camp,idp_out_camp_kirkuk
23900,Kirkuk,Yaychi-Qaryat Turklan,???? ??????,35.38814883,44.27595199,Yaijy,kirkuk,kirkuk,13629,0.010639078,145,6,idp_out_camp,idp_out_camp_kirkuk
20844,Al-Kahla,Hay Al Karar,?? ??????,31.84989086,47.1203488,Al-Msharah,al.kahla,maysan,204,0.044117647,9,12,idp_out_camp,idp_out_camp_al.kahla
16835,Al-Kahla,Hay 15 Sahaban,?? 15 ?????,31.84490493,47.13287912,Al-Msharah,al.kahla,maysan,204,0.049019608,10,6,idp_out_camp,idp_out_camp_al.kahla
15991,Al-Kahla,Hay Al Rasool,?? ??????,31.81918766,47.11993291,Al-Msharah,al.kahla,maysan,204,0.039215686,8,6,idp_out_camp,idp_out_camp_al.kahla
24808,Al-Kahla,Eye of Missan,???? ?????,31.88447879,47.16787029,Al-Msharah,al.kahla,maysan,204,0.073529412,15,6,idp_out_camp,idp_out_camp_al.kahla
22208,Al-Kahla,Al Salam,????? ??????-???? ???????,31.87811839,47.14734611,Al-Msharah,al.kahla,maysan,204,0.06372549,13,6,idp_out_camp,idp_out_camp_al.kahla
24532,Al-Kahla,Al Hay Al JameI,???? ???????,31.80705921,47.17830026,Al-Msharah,al.kahla,maysan,204,0.524509804,107,42,idp_out_camp,idp_out_camp_al.kahla
23622,Al-Kahla,Hay Al-Ameer,?? ??????,31.53134617,47.28924227,Markaz Al-Kahla,al.kahla,maysan,204,0.044117647,9,12,idp_out_camp,idp_out_camp_al.kahla
34009,Al-Baaj,Al Intisar,?? ????????,36.049594,41.71278,Markaz Al-Baaj,al.baaj,ninewa,1188,0.179292929,213,42,idp_out_camp,idp_out_camp_al.baaj
34010,Al-Baaj,Al-Dubaat,?? ??????,36.042967,41.711898,Markaz Al-Baaj,al.baaj,ninewa,1188,0.082491582,98,24,idp_out_camp,idp_out_camp_al.baaj
34014,Al-Baaj,Hateen,?? ????,36.04616,41.722867,Markaz Al-Baaj,al.baaj,ninewa,1188,0.101851852,121,6,idp_out_camp,idp_out_camp_al.baaj
34013,Al-Baaj,Al Askari,?? ???????,36.038799,41.718269,Markaz Al-Baaj,al.baaj,ninewa,1188,0.063131313,75,6,idp_out_camp,idp_out_camp_al.baaj
34012,Al-Baaj,Alqadisya,?? ????????,36.038939,41.714346,Markaz Al-Baaj,al.baaj,ninewa,1188,0.067340067,80,12,idp_out_camp,idp_out_camp_al.baaj
34008,Al-Baaj,Al-Risalah,?? ???????,36.044509,41.714508,Markaz Al-Baaj,al.baaj,ninewa,1188,0.185185185,220,18,idp_out_camp,idp_out_camp_al.baaj
18349,Al-Baaj,Al-Yarmuk,?? ???????,36.044635,41.720289,Markaz Al-Baaj,al.baaj,ninewa,1188,0.106060606,126,6,idp_out_camp,idp_out_camp_al.baaj
34011,Al-Baaj,Al-Thawra,?? ??????,36.038552,41.711969,Markaz Al-Baaj,al.baaj,ninewa,1188,0.157407407,187,36,idp_out_camp,idp_out_camp_al.baaj
25816,Al-Hamdaniya,Bishryan,??????,36.3098007,43.67426823,Markaz Al-Hamdaniya,al.hamdaniya,ninewa,4340,0.006221198,27,6,idp_out_camp,idp_out_camp_al.hamdaniya
24581,Al-Hamdaniya,Kalak,????,36.27122321,43.63670332,Markaz Al-Hamdaniya,al.hamdaniya,ninewa,4340,0.132258065,574,36,idp_out_camp,idp_out_camp_al.hamdaniya
33475,Al-Hamdaniya,Zangal,????,36.23354303,43.60799284,Markaz Al-Hamdaniya,al.hamdaniya,ninewa,4340,0.011059908,48,18,idp_out_camp,idp_out_camp_al.hamdaniya
12821,Al-Hamdaniya,Khabat,????,36.2768827,43.6727879,Markaz Al-Hamdaniya,al.hamdaniya,ninewa,4340,0.8359447,3628,312,idp_out_camp,idp_out_camp_al.hamdaniya
17903,Al-Hamdaniya,Al-Salamiyah Village,???? ????????,36.14467202,43.31096659,Namroud,al.hamdaniya,ninewa,4340,0.005760369,25,6,idp_out_camp,idp_out_camp_al.hamdaniya
27271,Al-Hatra,Tal abta,?? ????,35.94612983,42.5718261,Markaz Hatra,al.hatra,ninewa,211,0.744075829,157,33,idp_out_camp,idp_out_camp_al.hatra
33114,Al-Hatra,Al-Amilah Village,???? ???????,35.78730103,42.99964293,Markaz Hatra,al.hatra,ninewa,211,0.061611374,13,6,idp_out_camp,idp_out_camp_al.hatra
33115,Al-Hatra,Zaaziaa Village,???? ???????,35.81036035,43.02302444,Markaz Hatra,al.hatra,ninewa,211,0.028436019,6,2,idp_out_camp,idp_out_camp_al.hatra
33164,Al-Hatra,Rmothaniat Al-rdin Village,???? ???????? ?????,35.61702195,42.9889707,Markaz Hatra,al.hatra,ninewa,211,0.028436019,6,4,idp_out_camp,idp_out_camp_al.hatra
17126,Al-Hatra,Markaz AL-Hatra,???? ?????,35.57722514,42.73185209,Markaz Hatra,al.hatra,ninewa,211,0.137440758,29,14,idp_out_camp,idp_out_camp_al.hatra
24549,Al-Mosul,Al Harmaat,???????,36.3624,43.0716,Al-Muhamadath,al.mosul,ninewa,16145,0.045401053,733,6,idp_out_camp,idp_out_camp_al.mosul
18314,Al-Mosul,Hay Al Intisar,????????,36.32160352,43.2184224,Al-Muhamadath,al.mosul,ninewa,16145,0.042366058,684,12,idp_out_camp,idp_out_camp_al.mosul
23933,Al-Mosul,Hay Al Samah,?? ??????,36.36599222,43.2208356,Al-Muhamadath,al.mosul,ninewa,16145,0.031279034,505,12,idp_out_camp,idp_out_camp_al.mosul
23875,Al-Mosul,Al-Quds,?????,36.34899562,43.22555348,Al-Muhamadath,al.mosul,ninewa,16145,0.036419944,588,6,idp_out_camp,idp_out_camp_al.mosul
21332,Al-Mosul,HAY-FALISTINE,?? ??????,36.30750923,43.1910329,Al-Muhamadath,al.mosul,ninewa,16145,0.00799009,129,6,idp_out_camp,idp_out_camp_al.mosul
25066,Al-Mosul,Al Tanak,?????,36.341839,43.052996,Al-Muhamadath,al.mosul,ninewa,16145,0.017652524,285,6,idp_out_camp,idp_out_camp_al.mosul
18339,Al-Mosul,Al-Karamah,???????,36.34434032,43.21393334,Al-Muhamadath,al.mosul,ninewa,16145,0.079715082,1287,12,idp_out_camp,idp_out_camp_al.mosul
18357,Al-Mosul,Al-sukar,?? ?????,36.38996165,43.16955564,Al-Muhamadath,al.mosul,ninewa,16145,0.006069991,98,6,idp_out_camp,idp_out_camp_al.mosul
18346,Al-Mosul,Al-Maamon,???????,36.30882013,43.10854328,Al-Muhamadath,al.mosul,ninewa,16145,0.026633633,430,6,idp_out_camp,idp_out_camp_al.mosul
21336,Al-Mosul,HAY-SUMMER,?? ????,36.29892135,43.19245944,Al-Muhamadath,al.mosul,ninewa,16145,0.019882317,321,6,idp_out_camp,idp_out_camp_al.mosul
18368,Al-Mosul,Wadi Hajar,???? ???,36.32112548,43.12549664,Al-Muhamadath,al.mosul,ninewa,16145,0.012945184,209,6,idp_out_camp,idp_out_camp_al.mosul
18313,Al-Mosul,Hay Al Islah Al Zirai,?? ??????? ???????,36.35024315,43.08515874,Al-Muhamadath,al.mosul,ninewa,16145,0.016042118,259,6,idp_out_camp,idp_out_camp_al.mosul
18370,Al-Mosul,Hay Al Tammem,???????,36.3555135,43.19195727,Al-Muhamadath,al.mosul,ninewa,16145,0.021554661,348,6,idp_out_camp,idp_out_camp_al.mosul
17128,Al-Mosul,Hamam Alaleel Center,???? ???? ??????,36.16758811,43.25494788,Hammam Al-Alil,al.mosul,ninewa,16145,0.010529576,170,6,idp_out_camp,idp_out_camp_al.mosul
17338,Al-Shikhan,Atrush,?????,36.8377966,43.33373387,Atreesh,al.shikhan,ninewa,3633,0.019267823,70,6,idp_out_camp,idp_out_camp_al.shikhan
25945,Al-Shikhan,Esiyan Village,???? ??????,36.7148436,43.29448621,Markaz Al-Shikhan,al.shikhan,ninewa,3633,0.030828516,112,6,idp_out_camp,idp_out_camp_al.shikhan
17752,Al-Shikhan,Baadre,??????,36.72342984,43.25205126,Markaz Al-Shikhan,al.shikhan,ninewa,3633,0.184971098,672,24,idp_out_camp,idp_out_camp_al.shikhan
17333,Al-Shikhan,Shekhan,?????,36.68585032,43.34714326,Markaz Al-Shikhan,al.shikhan,ninewa,3633,0.419488026,1524,60,idp_out_camp,idp_out_camp_al.shikhan
17535,Al-Shikhan,Mahad,???,36.64666962,43.41472644,Markaz Al-Shikhan,al.shikhan,ninewa,3633,0.066061107,240,12,idp_out_camp,idp_out_camp_al.shikhan
25278,Al-Shikhan,Kabara,???? ??????,36.69783949,43.22252412,Markaz Al-Shikhan,al.shikhan,ninewa,3633,0.002202037,8,6,idp_out_camp,idp_out_camp_al.shikhan
18199,Al-Shikhan,Qasrok,?????,36.69973886,43.59700937,Qasruk,al.shikhan,ninewa,3633,0.099642169,362,36,idp_out_camp,idp_out_camp_al.shikhan
21008,Al-Shikhan,Chira,???,36.64066507,43.52486353,Qasruk,al.shikhan,ninewa,3633,0.050371594,183,6,idp_out_camp,idp_out_camp_al.shikhan
8783,Aqra,Bardarash,?????,36.50505246,43.59559858,Bardarash,aqra,ninewa,4136,0.235009671,972,54,idp_out_camp,idp_out_camp_aqra
8776,Aqra,Daratu,?????,36.47780181,43.72601916,Bardarash,aqra,ninewa,4136,0.025386847,105,18,idp_out_camp,idp_out_camp_aqra
24580,Aqra,Roviya,?????,36.61804222,43.70120265,Bardarash,aqra,ninewa,4136,0.175290135,725,36,idp_out_camp,idp_out_camp_aqra
16953,Aqra,Dinarta,???????,36.79299167,43.97959825,Dinarta,aqra,ninewa,4136,0.014748549,61,6,idp_out_camp,idp_out_camp_aqra
17802,Aqra,Grdasin,??????,36.65457561,43.80706832,Kurdsein,aqra,ninewa,4136,0.070841393,293,24,idp_out_camp,idp_out_camp_aqra
17734,Aqra,Akre,????,36.73616411,43.87036764,Kurdsein,aqra,ninewa,4136,0.414168279,1713,84,idp_out_camp,idp_out_camp_aqra
27361,Sinjar,Wary Bahdo,???? ????,36.38116896,41.79193799,Al-Shamal,sinjar,ninewa,4273,0.026445121,113,6,idp_out_camp,idp_out_camp_sinjar
27366,Sinjar,Balif,????,36.4286986,41.69891914,Al-Shamal,sinjar,ninewa,4273,0.02948748,126,6,idp_out_camp,idp_out_camp_sinjar
17928,Sinjar,Sinuni center,???? ?????,36.46593984,41.71338533,Al-Shamal,sinjar,ninewa,4273,0.212497075,908,18,idp_out_camp,idp_out_camp_sinjar
27283,Sinjar,Dokri,?????,36.47017334,41.73811846,Al-Shamal,sinjar,ninewa,4273,0.007020828,30,6,idp_out_camp,idp_out_camp_sinjar
27285,Sinjar,Borek,????,36.49436739,41.86820613,Al-Shamal,sinjar,ninewa,4273,0.037444418,160,6,idp_out_camp,idp_out_camp_sinjar
17845,Sinjar,Khana sor,??????,36.46474075,41.62757861,Al-Shamal,sinjar,ninewa,4273,0.117013808,500,12,idp_out_camp,idp_out_camp_sinjar
27362,Sinjar,Sardashty,??????,36.37382358,41.74922358,Al-Shamal,sinjar,ninewa,4273,0.062485373,267,18,idp_out_camp,idp_out_camp_sinjar
23274,Sinjar,Hay Alqadseya,?? ????????,36.32342149,41.87365479,Markaz Sinjar,sinjar,ninewa,4273,0.033934004,145,12,idp_out_camp,idp_out_camp_sinjar
22490,Sinjar,Hay Al Naser,?? ?????,36.32051324,41.84688259,Markaz Sinjar,sinjar,ninewa,4273,0.052656213,225,6,idp_out_camp,idp_out_camp_sinjar
32090,Sinjar,Hay Alzeraee,?? ???????,36.32152311,41.86595494,Markaz Sinjar,sinjar,ninewa,4273,0.025977065,111,6,idp_out_camp,idp_out_camp_sinjar
23273,Sinjar,Hay Alshuhada,?? ???????,36.31811,41.85867361,Markaz Sinjar,sinjar,ninewa,4273,0.06669787,285,12,idp_out_camp,idp_out_camp_sinjar
22923,Telafar,Kakhirta,??????,36.55740589,42.34905226,Al-Ayadiya,telafar,ninewa,1478,0.0067659,10,6,idp_out_camp,idp_out_camp_telafar
17814,Telafar,Tal alhuaa,???? ?? ?????,36.74910112,42.30417192,Rabia,telafar,ninewa,1478,0.01826793,27,6,idp_out_camp,idp_out_camp_telafar
28453,Telafar,Albawtha vilage,???? ??????,36.7311007,42.2585845,Rabia,telafar,ninewa,1478,0.0135318,20,6,idp_out_camp,idp_out_camp_telafar
18262,Telafar,abu khushub,???? ??????,36.74144385,42.12177344,Rabia,telafar,ninewa,1478,0.01150203,17,6,idp_out_camp,idp_out_camp_telafar
18308,Telafar,Hay Al Askari,?? ???????,36.80246191,42.09715448,Rabia,telafar,ninewa,1478,0.375507442,555,30,idp_out_camp,idp_out_camp_telafar
24701,Telafar,Hay Al laban,?? ?????,36.80849199,42.09016157,Rabia,telafar,ninewa,1478,0.103518268,153,12,idp_out_camp,idp_out_camp_telafar
28450,Telafar,Ewaynat vilage,???? ??????,36.68093122,42.40219667,Rabia,telafar,ninewa,1478,0.040595399,60,12,idp_out_camp,idp_out_camp_telafar
25687,Telafar,Hay Al Sikak,?? ?????,36.79930633,42.09378266,Rabia,telafar,ninewa,1478,0.025033829,37,12,idp_out_camp,idp_out_camp_telafar
25808,Telafar,Hay Alasreya,?? ???????,36.80483492,42.0867173,Rabia,telafar,ninewa,1478,0.055480379,82,6,idp_out_camp,idp_out_camp_telafar
25944,Telafar,Qasabat Zummar,???? ????,36.65599757,42.59801338,Zummar,telafar,ninewa,1478,0.087956698,130,6,idp_out_camp,idp_out_camp_telafar
25695,Telafar,kirver village,???? ????,36.68823497,42.59559437,Zummar,telafar,ninewa,1478,0.00473613,7,6,idp_out_camp,idp_out_camp_telafar
17134,Tilkaef,Alqosh,?????,36.731975,43.095524,Al-Qosh,tilkaef,ninewa,3230,0.036842105,119,12,idp_out_camp,idp_out_camp_tilkaef
22365,Tilkaef,Shaykhaka,???? ?????,36.6900264,43.16280158,Al-Qosh,tilkaef,ninewa,3230,0.044582043,144,18,idp_out_camp,idp_out_camp_tilkaef
17830,Tilkaef,Jarahiya,????????,36.7017796,43.21302722,Al-Qosh,tilkaef,ninewa,3230,0.004643963,15,6,idp_out_camp,idp_out_camp_tilkaef
24703,Tilkaef,Jambour Village,???? ?????,36.71678789,42.95407047,Al-Qosh,tilkaef,ninewa,3230,0.020123839,65,6,idp_out_camp,idp_out_camp_tilkaef
24637,Tilkaef,Kalata Farhan village,???? ????? ?????(?????),36.59573094,43.21033799,Al-Qosh,tilkaef,ninewa,3230,0.006811146,22,6,idp_out_camp,idp_out_camp_tilkaef
18377,Tilkaef,Al rasheediya,????????,36.40323668,43.0935171,Markaz Tilkaef,tilkaef,ninewa,3230,0.482043344,1557,60,idp_out_camp,idp_out_camp_tilkaef
17959,Tilkaef,Tallsquf,??????,36.59768094,43.10565343,Markaz Tilkaef,tilkaef,ninewa,3230,0.06625387,214,12,idp_out_camp,idp_out_camp_tilkaef
24600,Tilkaef,Al Qawsiyat,????????,36.44442116,43.09490804,Markaz Tilkaef,tilkaef,ninewa,3230,0.142724458,461,24,idp_out_camp,idp_out_camp_tilkaef
23913,Balad,Hay al Zahraa 204,?? ??????? ?(9-?? ?????)???? 204,33.83851491,44.24768232,Al-Dujeel,balad,salah.al.din,1307,0.06503443,85,6,idp_out_camp,idp_out_camp_balad
25916,Balad,Al Sejla village,???? ??????,33.90931473,44.1980154,Al-Dujeel,balad,salah.al.din,1307,0.068859985,90,6,idp_out_camp,idp_out_camp_balad
25746,Balad,Markaz Al-Dujeel-Hay Al Wihda Mahala 101,???? 101,33.84887071,44.23246813,Al-Dujeel,balad,salah.al.din,1307,0.03289977,43,6,idp_out_camp,idp_out_camp_balad
23920,Balad,Hay Al Hussien,?? ??????,33.84296372,44.24168261,Al-Dujeel,balad,salah.al.din,1307,0.075745983,99,30,idp_out_camp,idp_out_camp_balad
25747,Balad,Markaz Al-Dujeel-Al Shabab village,???? ??????,33.77310581,44.30544923,Al-Dujeel,balad,salah.al.din,1307,0.057383321,75,6,idp_out_camp,idp_out_camp_balad
25742,Balad,Al-Duloeyah-Hay Al Jubor,???? ?????? ??????,34.03255609,44.23111624,Al-Duloeyah,balad,salah.al.din,1307,0.058148432,76,6,idp_out_camp,idp_out_camp_balad
20770,Balad,Al-Duloeyah-Hay khazraj,???? ????,34.04808189,44.21884053,Al-Duloeyah,balad,salah.al.din,1307,0.051262433,67,6,idp_out_camp,idp_out_camp_balad
20771,Balad,Albu Farraj Village,???? ???? ????,34.08612811,44.19097743,Al-Duloeyah,balad,salah.al.din,1307,0.076511094,100,6,idp_out_camp,idp_out_camp_balad
20774,Balad,AL-Eshaqi center,???? ????? ????????,34.047534,43.98844416,Al-Esshaqi,balad,salah.al.din,1307,0.03213466,42,18,idp_out_camp,idp_out_camp_balad
29601,Balad,Eshaqi Complex,???? ????????,34.04860604,43.98265867,Al-Esshaqi,balad,salah.al.din,1307,0.022953328,30,6,idp_out_camp,idp_out_camp_balad
24912,Balad,Al Sindiyah village,???? ???????,33.87815361,44.4443865,Yathreb,balad,salah.al.din,1307,0.038255547,50,12,idp_out_camp,idp_out_camp_balad
23140,Samarra,Al Hardaniyah,???? ????????? ,34.07240208,44.15670572,Al-Muotasim,samarra,salah.al.din,3039,0.032905561,100,6,idp_out_camp,idp_out_camp_samarra
21724,Samarra,Hay Al Mutasim-mahala 105,???? 105,34.19421015,43.87824353,Markaz Samarra,samarra,salah.al.din,3039,0.022704837,69,6,idp_out_camp,idp_out_camp_samarra
21725,Samarra,Hay Al Wathiq-Mahala 314,?? ??????(22-??????)???? 314,34.18605355,43.89418088,Markaz Samarra,samarra,salah.al.din,3039,0.076999013,234,12,idp_out_camp,idp_out_camp_samarra
20569,Samarra,Hay Al-Khathraa Mahala 322,?? ??????? ?(25-???????)???? 322,34.19773851,43.90743795,Markaz Samarra,samarra,salah.al.din,3039,0.073050346,222,6,idp_out_camp,idp_out_camp_samarra
22474,Samarra,Hay Al Dhubbat-Mahalla 334,?? ?????? ?(25-???????)???? 334,34.19306987,43.8913851,Markaz Samarra,samarra,salah.al.din,3039,0.020401448,62,6,idp_out_camp,idp_out_camp_samarra
21588,Samarra,Al Jubairiyah Al Thalitha,?? ??????(22-??????)???????? ???????,34.18151073,43.90937853,Markaz Samarra,samarra,salah.al.din,3039,0.072063179,219,12,idp_out_camp,idp_out_camp_samarra
21590,Samarra,Hay Salah Al-Din(Mahala 302),?? ???? ????? ???? 302,34.20472059,43.91261897,Markaz Samarra,samarra,salah.al.din,3039,0.075353735,229,6,idp_out_camp,idp_out_camp_samarra
23877,Samarra,Hay Al-Ziraa(Sharqiyah)113,?? ???????(?????)???? 113,34.18825585,43.87307567,Markaz Samarra,samarra,salah.al.din,3039,0.016781836,51,6,idp_out_camp,idp_out_camp_samarra
25518,Samarra,Al Mahalla Al Gharbiah,?????? ???????,34.19354152,43.87038482,Markaz Samarra,samarra,salah.al.din,3039,0.016123725,49,6,idp_out_camp,idp_out_camp_samarra
23876,Samarra,Al Jibariya Mahala 316,?? ??????(22-??????)???? 316,34.18445265,43.90318531,Markaz Samarra,samarra,salah.al.din,3039,0.040802896,124,6,idp_out_camp,idp_out_camp_samarra
20675,Samarra,Al-Efraz area,?? ???????,34.20589121,43.90987038,Markaz Samarra,samarra,salah.al.din,3039,0.047384008,144,6,idp_out_camp,idp_out_camp_samarra
22473,Samarra,Hay Al Muthanna-Mahalla 312,?? ??????-???? 312,34.19323408,43.91680473,Markaz Samarra,samarra,salah.al.din,3039,0.137545245,418,24,idp_out_camp,idp_out_camp_samarra
24247,Tikrit,Hay Al baladiyah,?? ???????-?(27-?????? ???????),34.68755009,43.71769524,Al-Alam,tikrit,salah.al.din,3113,0.051397366,160,12,idp_out_camp,idp_out_camp_tikrit
28449,Tikrit,Mahalla Al Aed,?? ??????(27-?????? ???????)???? ??????,34.70181064,43.71575489,Al-Alam,tikrit,salah.al.din,3113,0.067459043,210,18,idp_out_camp,idp_out_camp_tikrit
21592,Tikrit,Hay Al sinay-Al samad,?? ???????-?(51-?????? ??? ????)???? ?????,34.71326825,43.70669107,Al-Alam,tikrit,salah.al.din,3113,0.053003534,165,6,idp_out_camp,idp_out_camp_tikrit
23145,Tikrit,Al Ahad Al Jadid village,???? ????? ??????,34.72016511,43.69896303,Al-Alam,tikrit,salah.al.din,3113,0.013813042,43,6,idp_out_camp,idp_out_camp_tikrit
24212,Tikrit,Al khuzamiya Village,???? ????????,34.768545,43.65085705,Al-Alam,tikrit,salah.al.din,3113,0.013813042,43,6,idp_out_camp,idp_out_camp_tikrit
25923,Tikrit,Qadisya 2 Mahala 216,?? ????????(??????2)?????? 7-???? 216,34.64904267,43.66291122,Um Al-Qura,tikrit,salah.al.din,3113,0.044972695,140,6,idp_out_camp,idp_out_camp_tikrit
